,Power,Scan Speed,H_star
96,123.6842105263158,2.542105263157895,59.51111571466945
97,123.6842105263158,2.694736842105263,57.80117638446423
98,123.6842105263158,2.8473684210526318,56.23063984121236
99,123.6842105263158,3.0,54.781539143188354
100,142.10526315789474,0.1,344.7392712921555
101,142.10526315789474,0.25263157894736843,216.89370179930503
102,142.10526315789474,0.4052631578947369,171.24669446994173
103,142.10526315789474,0.5578947368421052,145.95353804039252
104,142.10526315789474,0.7105263157894737,129.33041629728385
105,142.10526315789474,0.8631578947368421,117.33987891782779
106,142.10526315789474,1.0157894736842106,108.1655356374678
107,142.10526315789474,1.168421052631579,100.85352277030111
108,142.10526315789474,1.3210526315789475,94.8485506623508
109,142.10526315789474,1.473684210526316,89.8025241899827
110,142.10526315789474,1.6263157894736844,85.48468585291624
111,142.10526315789474,1.7789473684210528,81.73521505102629
112,142.10526315789474,1.931578947368421,78.43944779706267
113,142.10526315789474,2.0842105263157893,75.51269440155427
114,142.10526315789474,2.236842105263158,72.89086343536246
115,142.10526315789474,2.3894736842105266,70.52443789040397
116,142.10526315789474,2.542105263157895,68.37447337430106
117,142.10526315789474,2.694736842105263,66.40986222895889
118,142.10526315789474,2.8473684210526318,64.60541598777588
119,142.10526315789474,3.0,62.94049178153555
120,160.5263157894737,0.1,389.427695348546
121,160.5263157894737,0.25263157894736843,245.00955203254827
122,160.5263157894737,0.4052631578947369,193.44534004937864
123,160.5263157894737,0.5578947368421052,164.8734411197027
124,160.5263157894737,0.7105263157894737,146.09547026174658
125,160.5263157894737,0.8631578947368421,132.55060396273143
126,160.5263157894737,1.0157894736842106,122.18699396084325
127,160.5263157894737,1.168421052631579,113.92712757385867
128,160.5263157894737,1.3210526315789475,107.1437331556185
129,160.5263157894737,1.473684210526316,101.44359214053604
130,160.5263157894737,1.6263157894736844,96.56603401903504
131,160.5263157894737,1.7789473684210528,92.33052070578897
132,160.5263157894737,1.931578947368421,88.60752436334859
133,160.5263157894737,2.0842105263157893,85.30137700916318
134,160.5263157894737,2.236842105263158,82.3396790658724
135,160.5263157894737,2.3894736842105266,79.66649465397487
136,160.5263157894737,2.542105263157895,77.2378310339327
137,160.5263157894737,2.694736842105263,75.01854807345357
138,160.5263157894737,2.8473684210526318,72.98019213433943
139,160.5263157894737,3.0,71.09944441988276
140,178.94736842105263,0.1,434.11611940493646
141,178.94736842105263,0.25263157894736843,273.12540226579154
142,178.94736842105263,0.4052631578947369,215.6439856288155
143,178.94736842105263,0.5578947368421052,183.79334419901284
144,178.94736842105263,0.7105263157894737,162.86052422620926
145,178.94736842105263,0.8631578947368421,147.761329007635
146,178.94736842105263,1.0157894736842106,136.20845228421868
147,178.94736842105263,1.168421052631579,127.00073237741621
148,178.94736842105263,1.3210526315789475,119.43891564888622
149,178.94736842105263,1.473684210526316,113.08466009108933
150,178.94736842105263,1.6263157894736844,107.64738218515379
151,178.94736842105263,1.7789473684210528,102.92582636055165
152,178.94736842105263,1.931578947368421,98.77560092963449
153,178.94736842105263,2.0842105263157893,95.09005961677205
154,178.94736842105263,2.236842105263158,91.78849469638234
155,178.94736842105263,2.3894736842105266,88.80855141754573
156,178.94736842105263,2.542105263157895,86.10118869356431
157,178.94736842105263,2.694736842105263,83.6272339179482
158,178.94736842105263,2.8473684210526318,81.35496828090298
159,178.94736842105263,3.0,79.25839705822995
160,197.3684210526316,0.1,478.804543461327
161,197.3684210526316,0.25263157894736843,301.2412524990347
162,197.3684210526316,0.4052631578947369,237.84263120825239
163,197.3684210526316,0.5578947368421052,202.71324727832297
164,197.3684210526316,0.7105263157894737,179.62557819067203
165,197.3684210526316,0.8631578947368421,162.9720540525386
166,197.3684210526316,1.0157894736842106,150.22991060759412
167,197.3684210526316,1.168421052631579,140.07433718097374
168,197.3684210526316,1.3210526315789475,131.7340981421539
169,197.3684210526316,1.473684210526316,124.72572804164265
170,197.3684210526316,1.6263157894736844,118.72873035127257
171,197.3684210526316,1.7789473684210528,113.52113201531431
172,197.3684210526316,1.931578947368421,108.94367749592037
173,197.3684210526316,2.0842105263157893,104.87874222438096
174,197.3684210526316,2.236842105263158,101.23731032689231
175,197.3684210526316,2.3894736842105266,97.95060818111664
176,197.3684210526316,2.542105263157895,94.96454635319591
177,197.3684210526316,2.694736842105263,92.2359197624429
178,197.3684210526316,2.8473684210526318,89.72974442746651
179,197.3684210526316,3.0,87.41734969657716
180,215.78947368421055,0.1,523.4929675177176
181,215.78947368421055,0.25263157894736843,329.35710273227807
182,215.78947368421055,0.4052631578947369,260.0412767876893
183,215.78947368421055,0.5578947368421052,221.63315035763313
184,215.78947368421055,0.7105263157894737,196.39063215513474
185,215.78947368421055,0.8631578947368421,178.18277909744225
186,215.78947368421055,1.0157894736842106,164.25136893096965
187,215.78947368421055,1.168421052631579,153.14794198453134
188,215.78947368421055,1.3210526315789475,144.02928063542163
189,215.78947368421055,1.473684210526316,136.366795992196
190,215.78947368421055,1.6263157894736844,129.81007851739136
191,215.78947368421055,1.7789473684210528,124.11643767007699
192,215.78947368421055,1.931578947368421,119.1117540622063
193,215.78947368421055,2.0842105263157893,114.66742483198986
194,215.78947368421055,2.236842105263158,110.68612595740225
195,215.78947368421055,2.3894736842105266,107.09266494468751
196,215.78947368421055,2.542105263157895,103.82790401282755
197,215.78947368421055,2.694736842105263,100.84460560693758
198,215.78947368421055,2.8473684210526318,98.10452057403006
199,215.78947368421055,3.0,95.57630233492436
200,234.21052631578948,0.1,568.1813915741079
201,234.21052631578948,0.25263157894736843,357.47295296552124
202,234.21052631578948,0.4052631578947369,282.23992236712616
203,234.21052631578948,0.5578947368421052,240.55305343694326
204,234.21052631578948,0.7105263157894737,213.15568611959745
205,234.21052631578948,0.8631578947368421,193.39350414234582
206,234.21052631578948,1.0157894736842106,178.27282725434506
207,234.21052631578948,1.168421052631579,166.22154678808886
208,234.21052631578948,1.3210526315789475,156.3244631286893
209,234.21052631578948,1.473684210526316,148.00786394274925
210,234.21052631578948,1.6263157894736844,140.89142668351008
211,234.21052631578948,1.7789473684210528,134.71174332483963
212,234.21052631578948,1.931578947368421,129.27983062849216
213,234.21052631578948,2.0842105263157893,124.45610743959871
214,234.21052631578948,2.236842105263158,120.13494158791221
215,234.21052631578948,2.3894736842105266,116.23472170825836
216,234.21052631578948,2.542105263157895,112.69126167245913
217,234.21052631578948,2.694736842105263,109.45329145143222
218,234.21052631578948,2.8473684210526318,106.4792967205936
219,234.21052631578948,3.0,103.73525497327155
220,252.63157894736844,0.1,612.8698156304987
221,252.63157894736844,0.25263157894736843,385.58880319876454
222,252.63157894736844,0.4052631578947369,304.4385679465631
223,252.63157894736844,0.5578947368421052,259.4729565162534
224,252.63157894736844,0.7105263157894737,229.92074008406018
225,252.63157894736844,0.8631578947368421,208.60422918724944
226,252.63157894736844,1.0157894736842106,192.29428557772056
227,252.63157894736844,1.168421052631579,179.29515159164643
228,252.63157894736844,1.3210526315789475,168.619645621957
229,252.63157894736844,1.473684210526316,159.6489318933026
230,252.63157894736844,1.6263157894736844,151.9727748496289
231,252.63157894736844,1.7789473684210528,145.3070489796023
232,252.63157894736844,1.931578947368421,139.44790719477814
233,252.63157894736844,2.0842105263157893,134.24479004720763
234,252.63157894736844,2.236842105263158,129.5837572184222
235,252.63157894736844,2.3894736842105266,125.3767784718293
236,252.63157894736844,2.542105263157895,121.55461933209081
237,252.63157894736844,2.694736842105263,118.06197729592691
238,252.63157894736844,2.8473684210526318,114.85407286715714
239,252.63157894736844,3.0,111.89420761161878
240,271.0526315789474,0.1,657.5582396868891
241,271.0526315789474,0.25263157894736843,413.70465343200783
242,271.0526315789474,0.4052631578947369,326.6372135259999
243,271.0526315789474,0.5578947368421052,278.3928595955636
244,271.0526315789474,0.7105263157894737,246.68579404852295
245,271.0526315789474,0.8631578947368421,223.81495423215307
246,271.0526315789474,1.0157894736842106,206.315743901096
247,271.0526315789474,1.168421052631579,192.368756395204
248,271.0526315789474,1.3210526315789475,180.9148281152247
249,271.0526315789474,1.473684210526316,171.28999984385595
250,271.0526315789474,1.6263157894736844,163.05412301574768
251,271.0526315789474,1.7789473684210528,155.90235463436503
252,271.0526315789474,1.931578947368421,149.61598376106403
253,271.0526315789474,2.0842105263157893,144.03347265481653
254,271.0526315789474,2.236842105263158,139.03257284893212
255,271.0526315789474,2.3894736842105266,134.51883523540016
256,271.0526315789474,2.542105263157895,130.4179769917224
257,271.0526315789474,2.694736842105263,126.67066314042158
258,271.0526315789474,2.8473684210526318,123.2288490137207
259,271.0526315789474,3.0,120.05316024996598
260,289.47368421052636,0.1,702.2466637432798
261,289.47368421052636,0.25263157894736843,441.820503665251
262,289.47368421052636,0.4052631578947369,348.8358591054369
263,289.47368421052636,0.5578947368421052,297.3127626748737
264,289.47368421052636,0.7105263157894737,263.45084801298566
265,289.47368421052636,0.8631578947368421,239.02567927705667
266,289.47368421052636,1.0157894736842106,220.33720222447147
267,289.47368421052636,1.168421052631579,205.44236119876157
268,289.47368421052636,1.3210526315789475,193.2100106084924
269,289.47368421052636,1.473684210526316,182.93106779440924
270,289.47368421052636,1.6263157894736844,174.13547118186648
271,289.47368421052636,1.7789473684210528,166.49766028912765
272,289.47368421052636,1.931578947368421,159.78406032734992
273,289.47368421052636,2.0842105263157893,153.8221552624254
274,289.47368421052636,2.236842105263158,148.48138847944205
275,289.47368421052636,2.3894736842105266,143.66089199897104
276,289.47368421052636,2.542105263157895,139.28133465135403
277,289.47368421052636,2.694736842105263,135.27934898491628
278,289.47368421052636,2.8473684210526318,131.60362516028425
279,289.47368421052636,3.0,128.2121128883132
280,307.89473684210526,0.1,746.9350877996702
281,307.89473684210526,0.25263157894736843,469.9363538984942
282,307.89473684210526,0.4052631578947369,371.03450468487375
283,307.89473684210526,0.5578947368421052,316.23266575418387
284,307.89473684210526,0.7105263157894737,280.21590197744837
285,307.89473684210526,0.8631578947368421,254.23640432196024
286,307.89473684210526,1.0157894736842106,234.35866054784685
287,307.89473684210526,1.168421052631579,218.5159660023191
288,307.89473684210526,1.3210526315789475,205.50519310176009
289,307.89473684210526,1.473684210526316,194.57213574496254
290,307.89473684210526,1.6263157894736844,185.2168193479852
291,307.89473684210526,1.7789473684210528,177.09296594389028
292,307.89473684210526,1.931578947368421,169.9521368936358
293,307.89473684210526,2.0842105263157893,163.6108378700343
294,307.89473684210526,2.236842105263158,157.93020410995197
295,307.89473684210526,2.3894736842105266,152.80294876254194
296,307.89473684210526,2.542105263157895,148.14469231098562
297,307.89473684210526,2.694736842105263,143.8880348294109
298,307.89473684210526,2.8473684210526318,139.97840130684776
299,307.89473684210526,3.0,136.37106552666035
300,326.3157894736842,0.1,791.6235118560606
301,326.3157894736842,0.25263157894736843,498.05220413173754
302,326.3157894736842,0.4052631578947369,393.2331502643106
303,326.3157894736842,0.5578947368421052,335.152568833494
304,326.3157894736842,0.7105263157894737,296.980955941911
305,326.3157894736842,0.8631578947368421,269.4471293668638
306,326.3157894736842,1.0157894736842106,248.38011887122235
307,326.3157894736842,1.168421052631579,231.58957080587663
308,326.3157894736842,1.3210526315789475,217.8003755950278
309,326.3157894736842,1.473684210526316,206.21320369551586
310,326.3157894736842,1.6263157894736844,196.29816751410397
311,326.3157894736842,1.7789473684210528,187.68827159865302
312,326.3157894736842,1.931578947368421,180.1202134599217
313,326.3157894736842,2.0842105263157893,173.3995204776432
314,326.3157894736842,2.236842105263158,167.37901974046193
315,326.3157894736842,2.3894736842105266,161.94500552611282
316,326.3157894736842,2.542105263157895,157.00804997061726
317,326.3157894736842,2.694736842105263,152.49672067390557
318,326.3157894736842,2.8473684210526318,148.3531774534113
319,326.3157894736842,3.0,144.53001816500756
320,344.7368421052632,0.1,836.3119359124512
321,344.7368421052632,0.25263157894736843,526.1680543649808
322,344.7368421052632,0.4052631578947369,415.4317958437475
323,344.7368421052632,0.5578947368421052,354.0724719128041
324,344.7368421052632,0.7105263157894737,313.7460099063738
325,344.7368421052632,0.8631578947368421,284.6578544117674
326,344.7368421052632,1.0157894736842106,262.4015771945978
327,344.7368421052632,1.168421052631579,244.66317560943415
328,344.7368421052632,1.3210526315789475,230.09555808829546
329,344.7368421052632,1.473684210526316,217.85427164606912
330,344.7368421052632,1.6263157894736844,207.37951568022277
331,344.7368421052632,1.7789473684210528,198.28357725341564
332,344.7368421052632,1.931578947368421,190.28829002620765
333,344.7368421052632,2.0842105263157893,183.18820308525207
334,344.7368421052632,2.236842105263158,176.82783537097188
335,344.7368421052632,2.3894736842105266,171.0870622896837
336,344.7368421052632,2.542105263157895,165.87140763024888
337,344.7368421052632,2.694736842105263,161.10540651840026
338,344.7368421052632,2.8473684210526318,156.72795359997482
339,344.7368421052632,3.0,152.68897080335475
340,363.15789473684214,0.1,881.0003599688417
341,363.15789473684214,0.25263157894736843,554.2839045982239
342,363.15789473684214,0.4052631578947369,437.6304414231844
343,363.15789473684214,0.5578947368421052,372.9923749921143
344,363.15789473684214,0.7105263157894737,330.51106387083655
345,363.15789473684214,0.8631578947368421,299.86857945667106
346,363.15789473684214,1.0157894736842106,276.42303551797335
347,363.15789473684214,1.168421052631579,257.7367804129917
348,363.15789473684214,1.3210526315789475,242.39074058156322
349,363.15789473684214,1.473684210526316,229.4953395966225
350,363.15789473684214,1.6263157894736844,218.46086384634154
351,363.15789473684214,1.7789473684210528,208.87888290817833
352,363.15789473684214,1.931578947368421,200.45636659249354
353,363.15789473684214,2.0842105263157893,192.97688569286098
354,363.15789473684214,2.236842105263158,186.27665100148184
355,363.15789473684214,2.3894736842105266,180.2291190532546
356,363.15789473684214,2.542105263157895,174.73476528988053
357,363.15789473684214,2.694736842105263,169.71409236289495
358,363.15789473684214,2.8473684210526318,165.1027297465384
359,363.15789473684214,3.0,160.847923441702
360,381.5789473684211,0.1,925.6887840252323
361,381.5789473684211,0.25263157894736843,582.3997548314672
362,381.5789473684211,0.4052631578947369,459.8290870026213
363,381.5789473684211,0.5578947368421052,391.9122780714244
364,381.5789473684211,0.7105263157894737,347.2761178352993
365,381.5789473684211,0.8631578947368421,315.07930450157477
366,381.5789473684211,1.0157894736842106,290.44449384134873
367,381.5789473684211,1.168421052631579,270.8103852165493
368,381.5789473684211,1.3210526315789475,254.6859230748309
369,381.5789473684211,1.473684210526316,241.13640754717576
370,381.5789473684211,1.6263157894736844,229.54221201246037
371,381.5789473684211,1.7789473684210528,219.47418856294098
372,381.5789473684211,1.931578947368421,210.62444315877948
373,381.5789473684211,2.0842105263157893,202.76556830046982
374,381.5789473684211,2.236842105263158,195.7254666319918
375,381.5789473684211,2.3894736842105266,189.3711758168255
376,381.5789473684211,2.542105263157895,183.59812294951215
377,381.5789473684211,2.694736842105263,178.32277820738963
378,381.5789473684211,2.8473684210526318,173.47750589310192
379,381.5789473684211,3.0,169.00687608004918
380,400.0,0.1,970.3772080816226
381,400.0,0.25263157894736843,610.5156050647105
382,400.0,0.4052631578947369,482.02773258205815
383,400.0,0.5578947368421052,410.8321811507346
384,400.0,0.7105263157894737,364.04117179976197
385,400.0,0.8631578947368421,330.29002954647825
386,400.0,1.0157894736842106,304.4659521647242
387,400.0,1.168421052631579,283.8839900201068
388,400.0,1.3210526315789475,266.9811055680986
389,400.0,1.473684210526316,252.77747549772909
390,400.0,1.6263157894736844,240.62356017857905
391,400.0,1.7789473684210528,230.06949421770366
392,400.0,1.931578947368421,220.79251972506535
393,400.0,2.0842105263157893,212.55425090807873
394,400.0,2.236842105263158,205.17428226250172
395,400.0,2.3894736842105266,198.51323258039636
396,400.0,2.542105263157895,192.46148060914373
397,400.0,2.694736842105263,186.93146405188426
398,400.0,2.8473684210526318,181.85228203966548
399,400.0,3.0,177.1658287183964
